txn_id,account_id,counterparty_id,amount,timestamp,merchant_category,device_id,ip_region,account_open_date
TX-01225,AC-0009,AC-0007,853.46,2026-05-04 02:02:00,services,DV-23755,NY,2026-02-18
TX-01226,AC-0231,MR-0146,10.34,2026-04-16 04:32:58,grocery,DV-72457,PA,2024-03-17
TX-01227,AC-0105,MR-0156,62.47,2026-03-27 06:51:51,dining,DV-98499,NJ,2024-01-26
TX-01228,AC-0091,MR-0142,102.21,2026-03-04 06:44:35,fuel,DV-28134,CT,2025-03-03
TX-01229,AC-0031,MR-0043,44.87,2026-03-22 10:18:49,dining,DV-77088,NY,2025-02-14
TX-01230,AC-0075,MR-0156,34.52,2026-03-21 15:10:28,grocery,DV-16868,CA,2024-04-05
TX-01231,AC-0187,MR-0091,282.06,2026-04-19 23:03:11,fuel,DV-22671,CA,2024-07-26
TX-01232,AC-0016,MR-0192,13.64,2026-05-03 17:22:40,retail,DV-29528,CA,2025-07-20
TX-01233,AC-0200,MR-0061,27.54,2026-04-05 01:44:03,retail,DV-86490,CT,2024-02-24
TX-01234,AC-0032,MR-0178,13.88,2026-04-30 01:02:28,fuel,DV-81550,PA,2024-09-30
TX-01235,AC-0210,MR-0140,27.53,2026-04-11 02:02:03,dining,DV-62208,CT,2024-07-05
TX-01236,AC-0122,MR-0174,42.41,2026-03-15 02:31:23,retail,DV-83660,NY,2024-03-20
TX-01237,AC-0023,MR-0002,13.68,2026-04-22 02:27:20,services,DV-70480,NY,2024-02-21
TX-01238,AC-0300,MR-0156,73.7,2026-03-28 14:54:51,dining,DV-20468,CA,2024-10-31
TX-01239,AC-0299,MR-0003,183.56,2026-03-13 20:52:46,dining,DV-96472,CT,2024-03-02
TX-01240,AC-0240,MR-0098,29.88,2026-04-07 02:47:38,electronics,DV-93050,NY,2024-04-21
TX-01241,AC-0203,MR-0042,44.87,2026-04-14 21:23:35,services,DV-92863,CA,2025-07-28
TX-01242,AC-0167,MR-0105,31.02,2026-03-30 21:41:39,travel,DV-23830,FL,2025-06-18
TX-01243,AC-0076,MR-0144,61.04,2026-05-17 03:35:31,fuel,DV-16817,CA,2024-12-01
TX-01244,AC-0009,AC-0007,849.46,2026-03-29 03:27:00,services,DV-23755,NY,2026-02-18
TX-01245,AC-0029,MR-0029,23.46,2026-03-03 16:56:10,grocery,DV-68204,PA,2025-10-02
TX-01246,AC-0271,MR-0147,28.37,2026-05-02 04:16:52,travel,DV-57184,FL,2024-03-18
TX-01247,AC-0023,MR-0188,25.06,2026-04-07 12:07:35,fuel,DV-70480,JP,2024-02-21
TX-01248,AC-0067,MR-0018,15.19,2026-04-10 20:20:39,services,DV-87934,FL,2024-11-06
TX-01249,AC-0130,MR-0086,11.62,2026-03-25 14:18:09,services,DV-50334,PA,2025-05-07
TX-01250,AC-0166,MR-0135,10.06,2026-03-22 17:34:54,grocery,DV-71196,CT,2025-03-01
TX-01251,AC-0138,MR-0072,21.0,2026-05-05 04:45:44,fuel,DV-27511,FL,2024-09-24
TX-01252,AC-0240,MR-0001,15.51,2026-04-05 15:37:06,electronics,DV-93050,NY,2024-04-21
TX-01253,AC-0016,MR-0069,53.92,2026-03-07 19:43:53,electronics,DV-29528,CA,2025-07-20
TX-01254,AC-0061,MR-0142,48.47,2026-04-08 22:52:12,retail,DV-71291,PA,2025-09-06
TX-01255,AC-0009,AC-0007,878.23,2026-05-10 02:38:00,services,DV-23755,NY,2026-02-18
TX-01256,AC-0223,MR-0132,39.44,2026-04-11 17:09:59,travel,DV-85113,FL,2024-11-23
TX-01257,AC-0169,MR-0036,39.16,2026-03-11 17:54:35,retail,DV-53484,FL,2025-09-02
TX-01258,AC-0081,MR-0134,13.62,2026-04-09 23:32:25,fuel,DV-63094,CA,2025-02-05
TX-01259,AC-0010,MR-0128,14.76,2026-04-28 05:08:08,electronics,DV-85270,NJ,2026-02-10
TX-01260,AC-0065,MR-0084,38.18,2026-05-20 05:24:07,services,DV-40549,CA,2024-05-04
TX-01261,AC-0200,MR-0055,228.14,2026-03-09 14:16:42,dining,DV-86490,CT,2024-02-24
TX-01262,AC-0276,MR-0006,35.7,2026-04-26 16:06:48,electronics,DV-53184,CA,2024-11-07
TX-01263,AC-0079,MR-0149,36.77,2026-04-23 16:09:34,travel,DV-22092,PA,2025-09-14
TX-01264,AC-0048,MR-0158,14.33,2026-03-16 02:23:27,grocery,DV-94715,CT,2024-10-15
TX-01265,AC-0205,MR-0026,33.22,2026-04-18 08:37:12,services,DV-79692,CT,2024-05-25
TX-01266,AC-0134,MR-0196,5.9,2026-05-03 18:49:28,services,DV-32104,CA,2024-04-19
TX-01267,AC-0001,AC-0002,451.51,2026-05-26 03:25:00,services,DV-77001,PA,2026-02-13
TX-01268,AC-0032,MR-0195,42.7,2026-05-07 19:50:54,electronics,DV-81550,PA,2024-09-30
TX-01269,AC-0208,MR-0168,18.58,2026-04-29 03:42:46,electronics,DV-92085,FL,2025-04-12
TX-01270,AC-0128,MR-0054,111.71,2026-03-09 05:13:12,fuel,DV-85107,NY,2024-04-30
TX-01271,AC-0272,MR-0073,8.47,2026-04-23 15:29:50,electronics,DV-70623,NY,2025-09-23
TX-01272,AC-0151,MR-0017,2.76,2026-03-31 13:43:00,dining,DV-82181,CT,2024-11-21
TX-01273,AC-0001,AC-0002,468.99,2026-04-20 02:18:00,services,DV-77001,PA,2026-02-13
TX-01274,AC-0040,MR-0077,29.69,2026-03-27 18:24:52,grocery,DV-74396,CT,2024-02-19
TX-01275,AC-0142,MR-0037,28.92,2026-04-25 14:54:21,dining,DV-11049,CT,2025-09-30
TX-01276,AC-0079,MR-0197,152.26,2026-05-15 21:56:57,fuel,DV-22092,PA,2025-09-14
TX-01277,AC-0082,MR-0198,67.93,2026-04-18 13:11:52,grocery,DV-92157,NJ,2025-11-24
TX-01278,AC-0270,MR-0052,13.12,2026-04-04 19:35:37,services,DV-70238,CT,2024-09-09
TX-01279,AC-0209,MR-0150,16.15,2026-03-27 02:20:15,retail,DV-11905,NJ,2025-07-14
TX-01280,AC-0193,MR-0180,84.98,2026-04-24 07:29:27,grocery,DV-63242,CT,2024-03-09
TX-01281,AC-0165,MR-0149,69.21,2026-03-25 18:51:18,grocery,DV-50452,CT,2024-12-07
TX-01282,AC-0252,MR-0195,49.37,2026-05-02 11:34:30,retail,DV-68520,FL,2025-04-12
TX-01283,AC-0264,MR-0182,35.22,2026-03-11 18:22:23,retail,DV-24045,NY,2024-12-25
TX-01284,AC-0020,MR-0012,11.44,2026-04-05 23:36:25,fuel,DV-72236,NY,2024-06-01
TX-01285,AC-0049,MR-0174,68.77,2026-05-30 06:48:03,retail,DV-46984,CA,2025-03-29
TX-01286,AC-0174,MR-0141,19.87,2026-03-25 19:06:29,electronics,DV-11636,NJ,2024-02-15
TX-01287,AC-0040,MR-0014,88.1,2026-04-12 05:07:34,grocery,DV-74396,CT,2024-02-19
TX-01288,AC-0252,MR-0066,21.61,2026-05-19 12:07:22,electronics,DV-68520,FL,2025-04-12
TX-01289,AC-0244,MR-0158,17.21,2026-03-16 23:10:54,fuel,DV-85058,FL,2024-10-21
TX-01290,AC-0175,MR-0079,37.17,2026-05-09 00:54:52,electronics,DV-51590,CA,2025-03-22
TX-01291,AC-0083,MR-0185,160.23,2026-05-20 08:58:21,grocery,DV-46123,CT,2024-11-26
TX-01292,AC-0266,MR-0069,237.56,2026-04-18 23:28:06,electronics,DV-35550,NY,2024-07-23
TX-01293,AC-0281,MR-0136,30.29,2026-05-04 06:59:19,services,DV-96557,FL,2025-08-18
TX-01294,AC-0079,MR-0132,92.35,2026-03-25 15:05:34,electronics,DV-22092,PA,2025-09-14
TX-01295,AC-0270,MR-0084,90.61,2026-03-27 19:26:44,services,DV-70238,CT,2024-09-09
TX-01296,AC-0222,MR-0030,35.33,2026-04-12 05:20:48,grocery,DV-77525,NJ,2025-08-24
TX-01297,AC-0118,MR-0026,40.55,2026-05-11 04:23:51,grocery,DV-45868,FL,2025-01-03
TX-01298,AC-0065,MR-0117,13.9,2026-05-22 03:25:18,services,DV-40549,CA,2024-05-04
TX-01299,AC-0100,MR-0033,27.64,2026-05-12 21:30:06,grocery,DV-24760,CA,2024-06-19
TX-01300,AC-0074,MR-0101,33.08,2026-05-04 03:32:13,travel,DV-10258,FL,2025-09-17
TX-01301,AC-0209,MR-0154,7.44,2026-03-06 03:36:54,dining,DV-11905,NJ,2025-07-14
TX-01302,AC-0179,MR-0100,38.12,2026-04-30 08:59:57,electronics,DV-30919,NY,2024-03-22
TX-01303,AC-0062,MR-0100,6.46,2026-05-28 05:49:47,grocery,DV-12472,NY,2024-06-15
TX-01304,AC-0183,MR-0004,21.25,2026-03-18 04:50:06,fuel,DV-74655,PA,2024-12-12
TX-01305,AC-0088,MR-0091,170.11,2026-03-13 00:01:07,services,DV-11158,CA,2024-02-05
TX-01306,AC-0277,MR-0081,32.29,2026-03-15 08:09:18,electronics,DV-28942,CT,2024-05-22
TX-01307,AC-0230,MR-0141,145.65,2026-05-16 16:50:02,electronics,DV-25981,CT,2024-01-18
TX-01308,AC-0100,MR-0081,14.14,2026-04-19 23:52:32,services,DV-24760,CA,2024-06-19
TX-01309,AC-0036,MR-0183,17.61,2026-06-01 11:07:01,retail,DV-36455,NY,2025-04-02
TX-01310,AC-0089,MR-0138,46.77,2026-05-01 17:39:16,fuel,DV-69473,CA,2025-05-23
TX-01311,AC-0069,MR-0050,38.5,2026-05-31 23:31:35,fuel,DV-78646,FL,2024-08-03
TX-01312,AC-0058,MR-0080,9.48,2026-05-15 09:43:54,dining,DV-54622,PA,2024-08-05
TX-01313,AC-0129,MR-0006,40.24,2026-04-03 03:07:06,retail,DV-30912,NY,2024-02-24
TX-01314,AC-0235,MR-0143,136.01,2026-03-30 10:52:51,dining,DV-36457,PA,2025-07-09
TX-01315,AC-0076,MR-0016,69.05,2026-03-14 06:01:09,electronics,DV-16817,CA,2024-12-01
TX-01316,AC-0215,MR-0115,47.99,2026-05-14 18:09:05,grocery,DV-73611,CA,2024-07-17
TX-01317,AC-0010,MR-0007,73.22,2026-04-15 19:41:52,retail,DV-85270,NJ,2026-02-10
TX-01318,AC-0234,MR-0193,96.48,2026-03-26 17:42:48,grocery,DV-67056,PA,2025-03-01
TX-01319,AC-0009,AC-0007,852.47,2026-05-16 02:45:00,services,DV-23755,NY,2026-02-18
TX-01320,AC-0218,MR-0114,28.69,2026-05-27 13:50:14,grocery,DV-13838,NJ,2025-07-28
TX-01321,AC-0285,MR-0092,224.6,2026-05-16 12:46:48,travel,DV-98549,CA,2024-01-24
TX-01322,AC-0195,MR-0048,67.19,2026-03-19 04:30:43,travel,DV-61446,CT,2025-06-05
TX-01323,AC-0264,MR-0083,12.38,2026-05-06 11:44:26,travel,DV-24045,NY,2024-12-25
TX-01324,AC-0105,MR-0101,27.77,2026-03-06 00:55:47,dining,DV-98499,NJ,2024-01-26
TX-01325,AC-0166,MR-0106,42.69,2026-03-11 02:46:07,electronics,DV-71196,CT,2025-03-01
TX-01326,AC-0079,MR-0121,3.17,2026-05-14 03:15:40,electronics,DV-22092,PA,2025-09-14
TX-01327,AC-0243,MR-0028,60.83,2026-04-04 17:15:19,grocery,DV-48398,NJ,2024-01-31
TX-01328,AC-0203,MR-0096,14.91,2026-05-16 06:51:31,dining,DV-92863,CA,2025-07-28
TX-01329,AC-0265,MR-0071,36.83,2026-03-09 09:55:39,travel,DV-28780,NY,2025-04-12
TX-01330,AC-0036,MR-0062,44.62,2026-03-19 23:14:01,electronics,DV-36455,NY,2025-04-02
TX-01331,AC-0046,MR-0090,18.18,2026-03-28 16:53:15,travel,DV-59058,NY,2025-08-29
TX-01332,AC-0222,MR-0056,226.37,2026-04-27 04:02:56,grocery,DV-77525,NJ,2025-08-24
TX-01333,AC-0092,MR-0100,44.2,2026-03-17 15:58:39,services,DV-26786,NJ,2025-03-25
TX-01334,AC-0001,AC-0002,543.07,2026-03-03 02:32:00,services,DV-77001,PA,2026-02-13
TX-01335,AC-0140,MR-0064,10.62,2026-05-16 09:15:41,retail,DV-54654,CA,2025-03-25
TX-01336,AC-0243,MR-0066,81.32,2026-03-27 05:51:02,travel,DV-48398,NJ,2024-01-31
TX-01337,AC-0055,MR-0027,6.39,2026-05-07 17:41:00,travel,DV-73276,FL,2024-08-09
TX-01338,AC-0028,MR-0036,56.97,2026-04-09 16:28:37,retail,DV-72197,CT,2025-04-30
TX-01339,AC-0242,MR-0124,52.77,2026-05-28 11:39:54,travel,DV-69415,NY,2024-03-06
TX-01340,AC-0216,MR-0117,48.91,2026-03-18 16:38:49,services,DV-46077,PA,2024-06-02
TX-01341,AC-0277,MR-0171,154.45,2026-03-09 06:38:43,grocery,DV-28942,CT,2024-05-22
TX-01342,AC-0222,MR-0058,52.35,2026-05-09 23:01:15,dining,DV-77525,NJ,2025-08-24
TX-01343,AC-0094,MR-0039,10.6,2026-04-03 11:34:45,grocery,DV-85963,NY,2025-06-24
TX-01344,AC-0160,MR-0056,19.23,2026-04-27 07:30:40,retail,DV-82401,CA,2024-09-23
TX-01345,AC-0299,MR-0039,29.9,2026-04-25 00:02:44,retail,DV-96472,CT,2024-03-02
TX-01346,AC-0280,MR-0047,30.32,2026-04-15 12:30:19,electronics,DV-61672,CA,2024-12-31
TX-01347,AC-0255,MR-0098,12.71,2026-03-12 09:54:34,travel,DV-94680,NY,2025-03-17
TX-01348,AC-0265,MR-0192,383.84,2026-04-07 13:29:08,grocery,DV-28780,NY,2025-04-12
TX-01349,AC-0018,MR-0142,42.15,2026-04-01 21:10:45,retail,DV-33854,PA,2024-12-30
TX-01350,AC-0239,MR-0191,3.29,2026-04-18 18:46:41,retail,DV-76727,FL,2024-10-30
TX-01351,AC-0205,MR-0143,22.15,2026-05-28 03:20:25,dining,DV-79692,CT,2024-05-25
TX-01352,AC-0080,MR-0145,21.88,2026-04-08 13:38:15,services,DV-68259,NJ,2025-06-15
TX-01353,AC-0011,MR-0081,395.6,2026-03-21 21:36:02,retail,DV-58704,NJ,2026-02-16
TX-01354,AC-0102,MR-0066,128.69,2026-05-04 00:10:02,electronics,DV-80822,FL,2024-09-22
TX-01355,AC-0268,MR-0051,4.35,2026-03-24 06:53:41,grocery,DV-88377,CA,2024-02-18
TX-01356,AC-0254,MR-0059,24.93,2026-05-05 01:00:20,travel,DV-90152,CT,2025-11-04
TX-01357,AC-0039,MR-0057,73.89,2026-03-23 14:27:23,fuel,DV-65546,CA,2024-04-30
TX-01358,AC-0232,MR-0161,30.32,2026-03-20 00:01:31,grocery,DV-37080,CT,2024-02-18
TX-01359,AC-0104,MR-0188,14.99,2026-03-12 12:38:28,grocery,DV-55540,FL,2024-05-13
TX-01360,AC-0233,MR-0077,24.43,2026-04-08 17:57:45,dining,DV-21797,PA,2025-05-12
TX-01361,AC-0144,MR-0109,6.26,2026-05-12 23:39:58,retail,DV-74760,CT,2025-08-12
TX-01362,AC-0199,MR-0138,87.89,2026-05-20 06:13:53,services,DV-15673,CA,2025-08-30
TX-01363,AC-0060,MR-0116,83.0,2026-04-21 21:45:12,grocery,DV-75440,CT,2025-07-28
TX-01364,AC-0099,MR-0053,64.78,2026-03-28 20:13:53,electronics,DV-36273,CT,2025-09-29
TX-01365,AC-0199,MR-0177,53.98,2026-05-14 21:55:34,fuel,DV-15673,CA,2025-08-30
TX-01366,AC-0200,MR-0164,17.21,2026-03-29 11:57:17,travel,DV-86490,CT,2024-02-24
TX-01367,AC-0048,MR-0057,34.12,2026-04-16 20:41:41,services,DV-94715,CT,2024-10-15
TX-01368,AC-0131,MR-0078,30.39,2026-04-21 03:37:04,fuel,DV-52001,CA,2024-01-18
TX-01369,AC-0011,AC-0003,523.34,2026-05-25 03:41:00,services,DV-58704,NJ,2026-02-16
TX-01370,AC-0026,MR-0115,14.59,2026-04-03 05:14:30,electronics,DV-80084,UK,2025-08-18
TX-01371,AC-0016,MR-0007,13.08,2026-03-30 16:03:59,travel,DV-29528,CA,2025-07-20
TX-01372,AC-0281,MR-0020,111.32,2026-04-26 04:28:19,grocery,DV-96557,FL,2025-08-18
TX-01373,AC-0278,MR-0154,15.76,2026-04-26 16:43:59,retail,DV-87418,NY,2024-07-15
TX-01374,AC-0032,MR-0014,89.29,2026-04-20 20:48:09,dining,DV-81550,PA,2024-09-30
TX-01375,AC-0044,MR-0149,5.73,2026-03-31 07:43:09,services,DV-91456,NJ,2025-09-23
TX-01376,AC-0005,AC-0009,444.92,2026-04-18 03:16:00,services,DV-89591,NJ,2026-02-18
TX-01377,AC-0259,MR-0021,34.14,2026-03-08 21:14:13,retail,DV-35386,CA,2025-02-22
TX-01378,AC-0009,AC-0007,804.61,2026-05-10 03:39:00,services,DV-23755,NY,2026-02-18
TX-01379,AC-0278,MR-0178,10.04,2026-04-22 13:59:53,services,DV-87418,NY,2024-07-15
TX-01380,AC-0126,MR-0179,58.72,2026-04-04 09:01:28,dining,DV-35619,CT,2025-09-04
TX-01381,AC-0020,MR-0049,16.25,2026-04-29 07:03:17,fuel,DV-72236,NY,2024-06-01
TX-01382,AC-0099,MR-0023,8.77,2026-03-16 16:48:03,travel,DV-36273,CT,2025-09-29
TX-01383,AC-0070,MR-0186,13.45,2026-03-04 15:17:32,fuel,DV-89142,PA,2025-03-16
TX-01384,AC-0089,MR-0159,38.31,2026-05-07 16:03:45,travel,DV-69473,CA,2025-05-23
TX-01385,AC-0010,AC-0011,627.81,2026-05-11 02:05:00,services,DV-85270,NJ,2026-02-10
TX-01386,AC-0022,MR-0169,21.86,2026-03-12 17:24:05,dining,DV-91412,CT,2025-02-03
TX-01387,AC-0021,MR-0100,26.5,2026-05-13 13:35:28,travel,DV-52494,NJ,2025-06-15
TX-01388,AC-0070,MR-0054,13.16,2026-04-05 04:00:27,travel,DV-89142,PA,2025-03-16
TX-01389,AC-0085,MR-0131,78.42,2026-05-10 04:24:37,grocery,DV-83440,NY,2024-12-23
TX-01390,AC-0248,MR-0101,43.95,2026-05-18 08:52:59,fuel,DV-15092,FL,2024-08-29
TX-01391,AC-0173,MR-0072,5.64,2026-03-17 14:10:59,fuel,DV-95053,CT,2025-05-18
TX-01392,AC-0247,MR-0117,26.36,2026-05-28 12:54:41,retail,DV-26753,FL,2025-07-23
TX-01393,AC-0254,MR-0065,2.48,2026-05-24 11:45:59,retail,DV-90152,CT,2025-11-04
TX-01394,AC-0228,MR-0042,66.77,2026-03-30 05:27:50,fuel,DV-52187,CA,2025-04-16
TX-01395,AC-0105,MR-0023,15.25,2026-03-16 15:29:11,dining,DV-98499,NJ,2024-01-26
TX-01396,AC-0070,MR-0189,54.93,2026-05-06 22:35:53,grocery,DV-89142,PA,2025-03-16
TX-01397,AC-0030,MR-0015,13.19,2026-04-05 17:30:43,grocery,DV-24263,FL,2024-01-16
TX-01398,AC-0279,MR-0118,17.82,2026-04-17 03:36:38,retail,DV-34714,NY,2024-09-16
TX-01399,AC-0261,MR-0065,141.71,2026-05-23 05:25:31,dining,DV-33013,PA,2025-06-22
TX-01400,AC-0144,MR-0165,17.17,2026-04-23 23:39:53,fuel,DV-74760,CT,2025-08-12
TX-01401,AC-0126,MR-0130,42.06,2026-05-19 18:28:27,services,DV-35619,CT,2025-09-04
TX-01402,AC-0114,MR-0019,15.65,2026-03-05 01:07:35,retail,DV-72083,CT,2024-07-09
TX-01403,AC-0239,MR-0048,43.37,2026-03-10 07:40:46,services,DV-76727,FL,2024-10-30
TX-01404,AC-0132,MR-0185,23.67,2026-05-07 06:32:09,fuel,DV-44341,NJ,2024-11-04
TX-01405,AC-0287,MR-0170,21.47,2026-03-09 13:39:11,fuel,DV-87817,CA,2025-10-07
TX-01406,AC-0175,MR-0153,12.09,2026-05-31 17:58:15,electronics,DV-51590,CA,2025-03-22
TX-01407,AC-0187,MR-0053,10.21,2026-04-11 03:17:31,electronics,DV-22671,CA,2024-07-26
TX-01408,AC-0109,MR-0100,9.46,2026-04-21 22:38:23,electronics,DV-69571,CT,2025-02-28
TX-01409,AC-0005,AC-0009,539.33,2026-05-12 02:11:00,services,DV-89591,NJ,2026-02-18
TX-01410,AC-0195,MR-0142,17.86,2026-04-25 05:54:10,retail,DV-61446,CT,2025-06-05
TX-01411,AC-0284,MR-0087,204.26,2026-05-21 14:17:11,travel,DV-62979,CA,2025-06-17
TX-01412,AC-0255,MR-0107,6.72,2026-05-27 10:28:32,retail,DV-94680,NY,2025-03-17
TX-01413,AC-0181,MR-0135,12.06,2026-05-30 11:43:34,dining,DV-59441,NJ,2024-07-29
TX-01414,AC-0265,MR-0169,53.94,2026-03-20 15:28:33,retail,DV-28780,NY,2025-04-12
TX-01415,AC-0232,MR-0161,27.97,2026-04-28 23:42:58,travel,DV-37080,CT,2024-02-18
TX-01416,AC-0279,MR-0188,24.69,2026-04-16 23:43:53,travel,DV-34714,NY,2024-09-16
TX-01417,AC-0240,MR-0027,24.37,2026-04-18 15:36:19,retail,DV-93050,NY,2024-04-21
TX-01418,AC-0071,MR-0151,44.61,2026-05-26 08:54:01,electronics,DV-18801,NY,2025-09-26
TX-01419,AC-0133,MR-0098,41.63,2026-03-23 10:20:19,grocery,DV-22663,PA,2025-09-24
TX-01420,AC-0100,MR-0189,111.91,2026-04-27 12:22:38,services,DV-24760,CA,2024-06-19
TX-01421,AC-0151,MR-0114,37.09,2026-05-24 11:10:57,travel,DV-82181,CT,2024-11-21
TX-01422,AC-0158,MR-0131,7.26,2026-03-06 16:31:30,grocery,DV-85969,PA,2024-03-15
TX-01423,AC-0126,MR-0042,44.84,2026-03-04 07:39:27,dining,DV-35619,CT,2025-09-04
TX-01424,AC-0300,MR-0093,19.61,2026-03-12 13:52:12,electronics,DV-20468,CA,2024-10-31
TX-01425,AC-0245,MR-0039,25.43,2026-03-21 13:04:41,dining,DV-15030,CT,2024-11-14
TX-01426,AC-0151,MR-0144,11.34,2026-05-26 22:46:09,retail,DV-82181,CT,2024-11-21
TX-01427,AC-0170,MR-0016,30.73,2026-03-29 08:21:41,fuel,DV-35772,NJ,2024-10-11
TX-01428,AC-0272,MR-0018,192.09,2026-05-22 02:46:24,services,DV-70623,NY,2025-09-23
TX-01429,AC-0298,MR-0132,4.9,2026-03-16 15:55:39,services,DV-21694,NJ,2024-11-02
TX-01430,AC-0192,MR-0103,25.86,2026-03-30 10:14:25,dining,DV-52001,CT,2024-05-25
TX-01431,AC-0233,MR-0152,13.85,2026-03-12 23:40:32,grocery,DV-21797,PA,2025-05-12
TX-01432,AC-0010,AC-0011,746.21,2026-05-29 03:09:00,services,DV-85270,NJ,2026-02-10
TX-01433,AC-0057,MR-0176,46.45,2026-04-21 05:22:44,services,DV-14142,CA,2024-08-31
TX-01434,AC-0156,MR-0099,86.82,2026-04-19 00:39:58,grocery,DV-32243,CT,2024-03-30
TX-01435,AC-0232,MR-0094,64.09,2026-03-12 14:17:43,grocery,DV-37080,CT,2024-02-18
TX-01436,AC-0078,MR-0149,7.88,2026-05-15 19:52:56,travel,DV-40856,NJ,2024-05-28
TX-01437,AC-0229,MR-0174,9.42,2026-04-16 16:10:21,services,DV-48735,CA,2025-07-01
TX-01438,AC-0217,MR-0038,9.19,2026-04-18 06:59:27,dining,DV-15661,FL,2024-04-05
TX-01439,AC-0283,MR-0174,20.18,2026-04-04 13:31:56,retail,DV-73296,FL,2025-05-01
TX-01440,AC-0011,AC-0003,755.13,2026-05-13 02:49:00,services,DV-58704,NJ,2026-02-16
TX-01441,AC-0005,AC-0009,445.28,2026-05-18 02:48:00,services,DV-89591,NJ,2026-02-18
TX-01442,AC-0262,MR-0150,7.79,2026-05-17 04:04:37,dining,DV-16885,FL,2025-01-20
TX-01443,AC-0219,MR-0063,70.4,2026-05-18 16:43:56,retail,DV-52073,PA,2024-12-24
TX-01444,AC-0010,AC-0011,891.28,2026-05-17 02:47:00,services,DV-85270,NJ,2026-02-10
TX-01445,AC-0051,MR-0167,29.01,2026-03-10 20:35:33,electronics,DV-12177,PA,2024-07-02
TX-01446,AC-0280,MR-0057,33.99,2026-05-04 11:57:47,fuel,DV-61672,CA,2024-12-31
TX-01447,AC-0027,MR-0094,54.57,2026-04-20 04:38:30,services,DV-39502,FL,2025-01-01
TX-01448,AC-0268,MR-0154,11.83,2026-03-25 05:49:15,retail,DV-88377,CA,2024-02-18
TX-01449,AC-0229,MR-0042,34.17,2026-03-18 23:26:58,electronics,DV-48735,CA,2025-07-01
TX-01450,AC-0115,MR-0033,142.33,2026-03-04 13:12:44,electronics,DV-64034,NJ,2024-07-05
TX-01451,AC-0146,MR-0029,34.3,2026-05-08 18:56:43,electronics,DV-45966,CT,2024-07-02
TX-01452,AC-0141,MR-0091,82.94,2026-03-05 23:35:25,fuel,DV-65233,NJ,2024-10-23
TX-01453,AC-0113,MR-0003,17.26,2026-05-25 22:31:18,services,DV-44232,CT,2025-10-12
TX-01454,AC-0214,MR-0062,40.12,2026-05-30 18:32:44,retail,DV-36886,FL,2024-11-01
TX-01455,AC-0093,MR-0053,56.22,2026-05-07 08:17:23,retail,DV-62990,CA,2024-03-30
TX-01456,AC-0005,AC-0009,610.09,2026-04-12 03:41:00,services,DV-89591,NJ,2026-02-18
TX-01457,AC-0117,MR-0037,11.1,2026-05-13 13:21:06,retail,DV-41002,FL,2024-11-15
TX-01458,AC-0037,MR-0190,28.85,2026-03-22 13:13:30,electronics,DV-64490,NY,2024-09-26
TX-01459,AC-0074,MR-0109,79.88,2026-05-13 22:52:21,retail,DV-10258,FL,2025-09-17
TX-01460,AC-0259,MR-0055,125.67,2026-05-28 19:44:25,services,DV-35386,CA,2025-02-22
TX-01461,AC-0180,MR-0045,18.0,2026-04-18 15:04:18,travel,DV-93018,CT,2024-12-01
TX-01462,AC-0205,MR-0007,24.84,2026-03-23 16:50:00,travel,DV-79692,CT,2024-05-25
TX-01463,AC-0281,MR-0178,13.65,2026-04-20 03:36:51,fuel,DV-96557,FL,2025-08-18
TX-01464,AC-0189,MR-0064,55.01,2026-05-18 18:14:05,travel,DV-14986,PA,2024-02-13
TX-01465,AC-0181,MR-0036,88.49,2026-03-29 13:56:22,fuel,DV-59441,NJ,2024-07-29
TX-01466,AC-0269,MR-0146,17.15,2026-04-08 05:13:42,grocery,DV-58284,NY,2024-12-31
TX-01467,AC-0276,MR-0109,60.6,2026-04-27 12:03:43,services,DV-53184,CA,2024-11-07
TX-01468,AC-0005,AC-0006,628.13,2026-04-03 03:32:00,services,DV-89591,NJ,2026-02-18
TX-01469,AC-0258,MR-0119,218.58,2026-06-01 09:43:33,services,DV-58743,PA,2024-02-14
TX-01470,AC-0262,MR-0075,62.44,2026-03-24 10:49:06,fuel,DV-16885,FL,2025-01-20
TX-01471,AC-0064,MR-0176,25.8,2026-03-06 09:30:20,retail,DV-90836,CT,2024-05-21
TX-01472,AC-0070,MR-0099,35.46,2026-05-13 09:54:49,travel,DV-89142,PA,2025-03-16
TX-01473,AC-0137,MR-0119,6.44,2026-04-14 00:49:26,retail,DV-27640,CT,2024-09-20
TX-01474,AC-0010,AC-0011,512.48,2026-05-17 03:17:00,services,DV-85270,NJ,2026-02-10
TX-01475,AC-0239,MR-0014,239.71,2026-03-21 23:31:43,fuel,DV-76727,FL,2024-10-30
TX-01476,AC-0046,MR-0061,26.34,2026-04-11 09:16:38,travel,DV-59058,NY,2025-08-29
TX-01477,AC-0021,MR-0105,87.76,2026-04-27 00:53:57,dining,DV-52494,JP,2025-06-15
TX-01478,AC-0285,MR-0024,24.51,2026-04-17 20:55:19,retail,DV-98549,CA,2024-01-24
TX-01479,AC-0286,MR-0179,45.64,2026-05-27 12:25:11,retail,DV-93257,NY,2024-03-15
TX-01480,AC-0015,MR-0063,17.97,2026-04-09 03:26:39,services,DV-87277,NY,2024-04-19
